company_name,company_number,avatar,avatar_reason,company_type,pecr_status,incorporated,accounts_filing_category,size_proxy_note,sic_codes,registered_address,postcode,companies_house_url,email,email_source,lawful_basis,source,retrieved_at
EHU POWER LTD,13145809,A_CEILING_HIT,"established 2021, total-exemption-full filer",ltd,corporate subscriber,2021-01-20,total-exemption-full,"accounts category, NOT turnover",43210,"Aboukir House Old Park Road, Swarland, Morpeth, Northumberland",NE65 9HJ,https://find-and-update.company-information.service.gov.uk/company/13145809,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:50+00:00
RWR PLUMBING & HEATING LIMITED,07547740,A_CEILING_HIT,"established 2011, total-exemption-full filer",ltd,corporate subscriber,2011-03-02,total-exemption-full,"accounts category, NOT turnover",43220,"Eldo House, Kempson Way, Bury St Edmunds, Suffolk",IP32 7AR,https://find-and-update.company-information.service.gov.uk/company/07547740,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:51+00:00
MGH ELECTRICAL (UK) LTD,08085605,A_CEILING_HIT,"established 2012, total-exemption-full filer",ltd,corporate subscriber,2012-05-28,total-exemption-full,"accounts category, NOT turnover",43210,"Unit 21 College Street, St. Helens",WA10 1FZ,https://find-and-update.company-information.service.gov.uk/company/08085605,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:51+00:00
JONATHAN COX LIMITED,08895614,A_CEILING_HIT,"established 2014, total-exemption-full filer",ltd,corporate subscriber,2014-02-14,total-exemption-full,"accounts category, NOT turnover",43220,"20 Broughton Street, Beeston, Nottingham",NG9 1BD,https://find-and-update.company-information.service.gov.uk/company/08895614,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:53+00:00
BADGER CONTROLS LIMITED,04185776,A_CEILING_HIT,"established 2001, unaudited-abridged filer",ltd,corporate subscriber,2001-03-23,unaudited-abridged,"accounts category, NOT turnover",43210,"Belfry House, Bell Lane, Hertford, Herts",SG14 1BP,https://find-and-update.company-information.service.gov.uk/company/04185776,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:54+00:00
SG TANKS LIMITED,09302810,A_CEILING_HIT,"established 2014, total-exemption-full filer",ltd,corporate subscriber,2014-11-10,total-exemption-full,"accounts category, NOT turnover",43220,"4 Sudley Road, Bognor Regis, West Sussex",PO21 1EU,https://find-and-update.company-information.service.gov.uk/company/09302810,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:55+00:00
T PHIPPS CONSTRUCTION SERVICES LIMITED,09065450,A_CEILING_HIT,"established 2014, total-exemption-full filer",ltd,corporate subscriber,2014-06-02,total-exemption-full,"accounts category, NOT turnover",43210,"51 Spitalfields, Blyth, Worksop",S81 8EB,https://find-and-update.company-information.service.gov.uk/company/09065450,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:56+00:00
G&B ELECTRICS LIMITED,12213340,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-09-18,total-exemption-full,"accounts category, NOT turnover",43210,"Richmond House, Walkern Road, Stevenage, Hertfordshire",SG1 3QP,https://find-and-update.company-information.service.gov.uk/company/12213340,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:01+00:00
G MCNICHOLAS PLUMBING LIMITED,10789133,A_CEILING_HIT,"established 2017, total-exemption-full filer",ltd,corporate subscriber,2017-05-25,total-exemption-full,"accounts category, NOT turnover",43220,"Viking Garth, Scarborough Road, Bridlington",YO16 6XH,https://find-and-update.company-information.service.gov.uk/company/10789133,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:02+00:00
JRA INSTALLATIONS LIMITED,06966708,A_CEILING_HIT,"established 2009, total-exemption-full filer",ltd,corporate subscriber,2009-07-20,total-exemption-full,"accounts category, NOT turnover",43210,"Timber Barn North Lodge Farm, Redenhall, Harleston, Norfolk",IP20 9PD,https://find-and-update.company-information.service.gov.uk/company/06966708,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:04+00:00
IPOWER LONDON LTD,13424459,A_CEILING_HIT,"established 2021, unaudited-abridged filer",ltd,corporate subscriber,2021-05-27,unaudited-abridged,"accounts category, NOT turnover",43210,"49 Templer Avenue, Grays",RM16 4EL,https://find-and-update.company-information.service.gov.uk/company/13424459,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:05+00:00
R. BECKWITH LIMITED,06241496,A_CEILING_HIT,"established 2007, total-exemption-full filer",ltd,corporate subscriber,2007-05-09,total-exemption-full,"accounts category, NOT turnover",43290; 47789,"71 The Avenue, Southampton, Hampshire",SO17 1XS,https://find-and-update.company-information.service.gov.uk/company/06241496,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:07+00:00
LEWIS MURPHY LIMITED,10172042,A_CEILING_HIT,"established 2016, total-exemption-full filer",ltd,corporate subscriber,2016-05-10,total-exemption-full,"accounts category, NOT turnover",43210,"Willow Lodge Cockaynes Lane, Alresford, Colchester",CO7 8DA,https://find-and-update.company-information.service.gov.uk/company/10172042,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:09+00:00
KES PLUMBING & HEATING LIMITED,04846230,A_CEILING_HIT,"established 2003, total-exemption-full filer",ltd,corporate subscriber,2003-07-25,total-exemption-full,"accounts category, NOT turnover",43220,"12 Lakelands, Wingerworth, Chesterfield",S42 6XJ,https://find-and-update.company-information.service.gov.uk/company/04846230,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:16+00:00
FLOW ELECTRICS LTD,10805105,A_CEILING_HIT,"established 2017, total-exemption-full filer",ltd,corporate subscriber,2017-06-06,total-exemption-full,"accounts category, NOT turnover",43210,"16 Unit 16 Park Farm, Hundred Acre Lane, Wivelsfield Ground, West Sussex",RH17 7RU,https://find-and-update.company-information.service.gov.uk/company/10805105,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:18+00:00
CONNECT AUTOMATION LIMITED,12965287,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-10-21,total-exemption-full,"accounts category, NOT turnover",43210,"168 Queensway, West Wickham",BR4 9DZ,https://find-and-update.company-information.service.gov.uk/company/12965287,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:20+00:00
PREMIER HEATING SOLUTIONS GROUP LIMITED,09642831,A_CEILING_HIT,"established 2015, total-exemption-full filer",ltd,corporate subscriber,2015-06-17,total-exemption-full,"accounts category, NOT turnover",43220,"Unit 4 Brindley Business Park, Chaseside Drive, Cannock",WS11 7GD,https://find-and-update.company-information.service.gov.uk/company/09642831,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:22+00:00
OJ POOLE ELECTRICAL SERVICES LIMITED,07077416,A_CEILING_HIT,"established 2009, total-exemption-full filer",ltd,corporate subscriber,2009-11-16,total-exemption-full,"accounts category, NOT turnover",43210,"86 Marshalswick Lane, St. Albans, Hertfordshire",AL1 4XE,https://find-and-update.company-information.service.gov.uk/company/07077416,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:24+00:00
E WALKER LIMITED,05459825,A_CEILING_HIT,"established 2005, total-exemption-full filer",ltd,corporate subscriber,2005-05-23,total-exemption-full,"accounts category, NOT turnover",43210,"14 Little Lever Street, Manchester",M1 1HR,https://find-and-update.company-information.service.gov.uk/company/05459825,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:25+00:00
EASTGRAND LIMITED,12873003,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-09-11,total-exemption-full,"accounts category, NOT turnover",41201; 43210; 43290; 43390,"126-128 City Road, London",EC1V 2NX,https://find-and-update.company-information.service.gov.uk/company/12873003,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:29+00:00
FINDLAY BUILDING SERVICES (TAYSIDE) LTD.,SC632647,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-06-06,total-exemption-full,"accounts category, NOT turnover",43220,"1 Mansion Street, Cambuslang, Glasgow",G72 7JN,https://find-and-update.company-information.service.gov.uk/company/SC632647,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:30+00:00
COCKELL ELECTRICAL LTD,05827520,A_CEILING_HIT,"established 2006, total-exemption-full filer",ltd,corporate subscriber,2006-05-24,total-exemption-full,"accounts category, NOT turnover",43210,"44 Nottingham Rd, Mansfield, Notts",NG18 1BL,https://find-and-update.company-information.service.gov.uk/company/05827520,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:37+00:00
JB PROJECTS (YORKSHIRE) LIMITED,11531849,A_CEILING_HIT,"established 2018, unaudited-abridged filer",ltd,corporate subscriber,2018-08-22,unaudited-abridged,"accounts category, NOT turnover",43290,"Jb Motors Unit 1 Westwood Side, Morley, Leeds, West Yorkshire",LS27 9HR,https://find-and-update.company-information.service.gov.uk/company/11531849,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:39+00:00
DDR ELECTRICAL LIMITED,06731331,A_CEILING_HIT,"established 2008, unaudited-abridged filer",ltd,corporate subscriber,2008-10-23,unaudited-abridged,"accounts category, NOT turnover",43210,"5 Battalion Court, Colburn Business Park, Catterick Garrison",DL9 4QN,https://find-and-update.company-information.service.gov.uk/company/06731331,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:44+00:00
PHASE ELECTRICAL SERVICES LIMITED,05470469,A_CEILING_HIT,"established 2005, total-exemption-full filer",ltd,corporate subscriber,2005-06-02,total-exemption-full,"accounts category, NOT turnover",43210,"103 High Street, Waltham Cross, Hertfordshire",EN8 7AN,https://find-and-update.company-information.service.gov.uk/company/05470469,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:46+00:00
ENERGI CABLE SERVICES LIMITED,02514932,A_CEILING_HIT,"established 1990, total-exemption-full filer",ltd,corporate subscriber,1990-06-22,total-exemption-full,"accounts category, NOT turnover",43210,"1 Wrexham Road, Wrexham Road, Laindon, Essex",SS15 6PX,https://find-and-update.company-information.service.gov.uk/company/02514932,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:49+00:00
SAGEWOOD LIMITED,02118488,A_CEILING_HIT,"established 1987, total-exemption-full filer",ltd,corporate subscriber,1987-04-01,total-exemption-full,"accounts category, NOT turnover",42220; 43290; 46140; 71129,"6 Bruce Grove, Tottenham, London",N17 6RA,https://find-and-update.company-information.service.gov.uk/company/02118488,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:49+00:00
DPL LIGHTING LTD,08536462,A_CEILING_HIT,"established 2013, total-exemption-full filer",ltd,corporate subscriber,2013-05-20,total-exemption-full,"accounts category, NOT turnover",43210,"Winton House, Winton Square, Basingstoke",RG21 8EN,https://find-and-update.company-information.service.gov.uk/company/08536462,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:51+00:00
DCL DRAINS LTD,10183732,A_CEILING_HIT,"established 2016, total-exemption-full filer",ltd,corporate subscriber,2016-05-17,total-exemption-full,"accounts category, NOT turnover",39000; 43220,"7 Milbanke Court, Milbanke Way, Bracknell",RG12 1RP,https://find-and-update.company-information.service.gov.uk/company/10183732,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:51+00:00
DH DRAINAGE LIMITED,13088787,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-12-17,total-exemption-full,"accounts category, NOT turnover",43290,"Suites 10 & 11 The Hive, Bell Lane, Stevenage, Herts",SG1 3HW,https://find-and-update.company-information.service.gov.uk/company/13088787,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:47:52+00:00
