company_name,company_number,avatar,avatar_reason,company_type,pecr_status,incorporated,accounts_filing_category,size_proxy_note,sic_codes,registered_address,postcode,companies_house_url,email,email_source,lawful_basis,source,retrieved_at
SIMCOX CONSTRUCTION & CONVERSIONS LTD,13438797,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-06-04,micro-entity,"accounts category, NOT turnover",43290,"90 Howdles Lane, Brownhills, Walsall",WS8 7PJ,https://find-and-update.company-information.service.gov.uk/company/13438797,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:23+00:00
CSG HEATING AND PLUMBING LTD,13427953,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-05-28,micro-entity,"accounts category, NOT turnover",43220,"17 Dudley Road, Swinton, Manchester",M27 6DG,https://find-and-update.company-information.service.gov.uk/company/13427953,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:24+00:00
PRO-DOORS (NORTHERN) LIMITED,07654392,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2011-06-01,micro-entity,"accounts category, NOT turnover",43290; 95220,"Carlton House, Grammar School Street, Bradford, West Yorkshire",BD1 4NS,https://find-and-update.company-information.service.gov.uk/company/07654392,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:24+00:00
S & S ELECTRICAL (YORKSHIRE) LTD,10182041,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2016-05-16,micro-entity,"accounts category, NOT turnover",43210,"31a Snipe Park Road, Bircotes, Doncaster, South Yorkshire",DN11 8DH,https://find-and-update.company-information.service.gov.uk/company/10182041,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:25+00:00
MLT ELECTRICAL LIMITED,14199669,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-06-28,micro-entity,"accounts category, NOT turnover",43210,"10 Western Road, Romford, Essex",RM1 3JT,https://find-and-update.company-information.service.gov.uk/company/14199669,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:26+00:00
DTA ELECTRICAL MECHANICAL LIMITED,14145971,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-06-01,micro-entity,"accounts category, NOT turnover",43210; 43220,"71-75 Shelton Street, Covent Garden, London",WC2H 9JQ,https://find-and-update.company-information.service.gov.uk/company/14145971,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:26+00:00
DJH WINDOWS AND DOORS LTD,14896777,B_COMPLIANCE_DROWNED,"young (2023), total-exemption-full filer",ltd,corporate subscriber,2023-05-26,total-exemption-full,"accounts category, NOT turnover",43290,"9 Howey Lane, Congleton",CW12 4AE,https://find-and-update.company-information.service.gov.uk/company/14896777,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:27+00:00
N HAMILTON PLUMBING LIMITED,14343024,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-09-07,micro-entity,"accounts category, NOT turnover",43220,"103a High Street, Lees, Oldham",OL4 4LY,https://find-and-update.company-information.service.gov.uk/company/14343024,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:29+00:00
AMAZON GARAGE DOORS LIMITED,13353936,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-04-23,micro-entity,"accounts category, NOT turnover",43210,"21 C/O Fischer Crowne, 21 Cheapside, Liverpool, Merseyside",L2 2DY,https://find-and-update.company-information.service.gov.uk/company/13353936,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:30+00:00
RAGLESS ELECTRICAL SERVICES LIMITED,13955856,B_COMPLIANCE_DROWNED,"young (2022), total-exemption-full filer",ltd,corporate subscriber,2022-03-04,total-exemption-full,"accounts category, NOT turnover",43210,"55 Annandale Avenue, Bognor Regis, West Sussex",PO21 2ET,https://find-and-update.company-information.service.gov.uk/company/13955856,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:30+00:00
YOUNGS HEATING & PLUMBING SERVICES LIMITED,13797882,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-12-13,micro-entity,"accounts category, NOT turnover",43220,"175 Wokingham Road, Reading",RG6 1LT,https://find-and-update.company-information.service.gov.uk/company/13797882,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:31+00:00
MEADOWSON LIMITED,01340066,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,1977-11-22,micro-entity,"accounts category, NOT turnover",43290,"2 Eflat Cottages, Hailey Lane, Hailey, Hertford, Hertfordshire",SG13 7NY,https://find-and-update.company-information.service.gov.uk/company/01340066,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:32+00:00
FARSIM INSTALLATIONS LTD,14123072,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-05-23,micro-entity,"accounts category, NOT turnover",43290,"128 City Road, London",EC1V 2NX,https://find-and-update.company-information.service.gov.uk/company/14123072,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:33+00:00
GARNER ELECTRICAL SERVICES LTD,13194241,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-02-10,micro-entity,"accounts category, NOT turnover",43210,"62 Norwich Street, Dereham, Norfolk",NR19 1AD,https://find-and-update.company-information.service.gov.uk/company/13194241,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:35+00:00
CONSTRUCTION STRUCTURAL SERVICES MANAGEMENT LIMITED,10769066,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-05-13,micro-entity,"accounts category, NOT turnover",41100; 43290; 43999,"128 City Road, London",EC1V 2NX,https://find-and-update.company-information.service.gov.uk/company/10769066,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:36+00:00
CELTIC PRECAST LTD,13139027,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-01-18,micro-entity,"accounts category, NOT turnover",43290,"39 Cardiff Road, Llandaff, Cardiff",CF5 2DP,https://find-and-update.company-information.service.gov.uk/company/13139027,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:38+00:00
S P ELECTRICAL (SW) LIMITED,09156071,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2014-07-31,micro-entity,"accounts category, NOT turnover",43210,"69 Savoy Road, Brislington, Bristol",BS4 3SZ,https://find-and-update.company-information.service.gov.uk/company/09156071,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:39+00:00
HALL ELECTRICAL LTD,15078573,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-08-17,micro-entity,"accounts category, NOT turnover",43210,"3 Y Gors, Holyhead",LL65 1PE,https://find-and-update.company-information.service.gov.uk/company/15078573,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:40+00:00
THAMEVALLEY HEATING LTD,14098920,B_COMPLIANCE_DROWNED,"young (2022), total-exemption-full filer",ltd,corporate subscriber,2022-05-10,total-exemption-full,"accounts category, NOT turnover",43220,"Apollo Centre, Desborough Road, High Wycombe",HP11 2QW,https://find-and-update.company-information.service.gov.uk/company/14098920,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:40+00:00
BUSTER INTERIORS LIMITED,13384825,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-05-10,micro-entity,"accounts category, NOT turnover",43290,"161 Forest Road, London",E17 6HE,https://find-and-update.company-information.service.gov.uk/company/13384825,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:41+00:00
HENDERSON ELECTRICAL SCOTLAND LTD,SC698123,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-05-10,micro-entity,"accounts category, NOT turnover",43210,"The Retreat, Clarendon Drive, Dundee",DD2 1JU,https://find-and-update.company-information.service.gov.uk/company/SC698123,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:42+00:00
WELL JOB BUILDER LIMITED,13892538,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-02-03,micro-entity,"accounts category, NOT turnover",43220; 43320; 43330; 43341,"5 Kelvin Street, Manchester",M4 1ET,https://find-and-update.company-information.service.gov.uk/company/13892538,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:43+00:00
JDL GAS & PLUMBING SERVICES LTD,13703781,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-10-26,micro-entity,"accounts category, NOT turnover",43220,"Dobson House Dobson House, Regent Centre, Newcastle Upon Tyne",NE3 3PF,https://find-and-update.company-information.service.gov.uk/company/13703781,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:43+00:00
MJ SECURITY (BRIGHOUSE) LIMITED,14535290,B_COMPLIANCE_DROWNED,"young (2022), total-exemption-full filer",ltd,corporate subscriber,2022-12-12,total-exemption-full,"accounts category, NOT turnover",43210,"31 Sugden Close, Brighouse, West Yorkshire",HD6 3EQ,https://find-and-update.company-information.service.gov.uk/company/14535290,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:45+00:00
JONA24 PLUMBING & DRAINAGE LIMITED,09096197,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2014-06-20,micro-entity,"accounts category, NOT turnover",43220,"4a Roman Road, East Ham, London",E6 3RX,https://find-and-update.company-information.service.gov.uk/company/09096197,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:45+00:00
D & A COLLING ELECTRICAL SERVICES LTD,11393164,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-06-01,micro-entity,"accounts category, NOT turnover",43210,"Low Nook Cottage Thringarth, Middleton-In-Teesdale, Barnard Castle, County Durham",DL12 0NU,https://find-and-update.company-information.service.gov.uk/company/11393164,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:47+00:00
ELECTRICAL EXPERTS LIMITED,12530071,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2020-03-23,micro-entity,"accounts category, NOT turnover",43210,"87 Grayswood Avenue, Coventry",CV5 8HL,https://find-and-update.company-information.service.gov.uk/company/12530071,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:47+00:00
PURELYPOWERED LTD,13653413,B_COMPLIANCE_DROWNED,"young (2021), total-exemption-full filer",ltd,corporate subscriber,2021-09-30,total-exemption-full,"accounts category, NOT turnover",43210,"414-416 Blackpool Road, Ashton-On-Ribble, Preston",PR2 2DX,https://find-and-update.company-information.service.gov.uk/company/13653413,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:48+00:00
GLOBAL VENTILATION LTD,SC523043,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2015-12-22,micro-entity,"accounts category, NOT turnover",43220,"5 Atholl Crescent, Edinburgh",EH3 8EJ,https://find-and-update.company-information.service.gov.uk/company/SC523043,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:49+00:00
BARNETT INDUSTRIAL SERVICES LTD,14866419,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-05-12,micro-entity,"accounts category, NOT turnover",43290,"4 Pevensey Close, Stockton-On-Tees, Durham",TS17 0NW,https://find-and-update.company-information.service.gov.uk/company/14866419,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:51+00:00
PEARMAIN ELECTRICAL LIMITED,04767274,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2003-05-16,micro-entity,"accounts category, NOT turnover",43210,"28 Manor Way, North Fambridge, Essex",CM3 6YD,https://find-and-update.company-information.service.gov.uk/company/04767274,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:52+00:00
ALEX FLOWER ELECTRICAL LTD,15764857,B_COMPLIANCE_DROWNED,"young (2024), total-exemption-full filer",ltd,corporate subscriber,2024-06-06,total-exemption-full,"accounts category, NOT turnover",43210,"37 Meadway Avenue, Nailsea, Bristol, Avon",BS48 2DU,https://find-and-update.company-information.service.gov.uk/company/15764857,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:53+00:00
4A ENGINEERING AND TECHNOLOGY LIMITED,10789665,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-05-25,micro-entity,"accounts category, NOT turnover",43210; 43999; 71122; 71129,"Unit 3b Berol House, 25 Ashley Road, Tottenham Hale, London",N17 9LJ,https://find-and-update.company-information.service.gov.uk/company/10789665,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:54+00:00
